"customer_id","age","TechSupport"
"I317260",42,"No"
"U00501",65,"Yes"
"P980194",86,"Yes"
"G417160",56,"No"
"P271479",48,"No"
"G340831",45,"No"
"E556319",44,"No"
"V493123",27,"Yes"
"T431514",49,"No"
"K202230",68,"No"
"L154203",44,"No"
"K960941",78,"Yes"
"W368352",39,"No"
"B568158",60,"No"
"M235859",87,"No"
"X774162",42,"No"
"D456001",33,"No"
"C356278",63,"Yes"
"L319399",72,"Yes"
"N10509",39,"No"
"C825312",81,"No"
"L129384",51,"Yes"
"T56833",39,"Yes"
"T987467",55,"No"
"I62827",49,"Yes"
"K316303",18,"No"
"C661614",88,"No"
"O884860",22,"No"
"I702999",52,"No"
"X349441",51,"No"
"F486144",34,"No"
"A795602",51,"Yes"
"P374315",51,"Yes"
"L393972",72,"Yes"
"L940323",79,"No"
"U515711",80,"No"
"U344970",24,"No"
"S199014",82,"No"
"S944238",46,"Yes"
"M752980",71,"No"
"T482512",67,"No"
"L542612",77,"No"
"I679830",49,"Yes"
"L933426",78,"Yes"
"K725096",89,"Yes"
"D225235",26,"Yes"
"Q822881",42,"Yes"
"K112352",45,"No"
"N523135",51,"No"
"Q26506",65,"No"
"R593883",72,"Yes"
"N222050",43,"No"
"Z460359",44,"No"
"K885847",50,"No"
"V698076",86,"No"
"A825502",29,"Yes"
"H928939",56,"No"
"X37445",29,"No"
"J33472",73,"Yes"
"C582722",73,"Yes"
"L980328",65,"No"
"X808372",82,"No"
"B601895",83,"Yes"
"E920808",49,"No"
"X972558",82,"Yes"
"V330988",79,"No"
"T767556",77,"No"
"R790383",18,"Yes"
"B831355",26,"No"
"M231870",22,"No"
"P635169",66,"No"
"Y584273",63,"No"
"E559589",54,"Yes"
"S812132",35,"Yes"
"A957431",80,"Yes"
"X748009",72,"Yes"
"T279040",50,"Yes"
"W619405",77,"No"
"D683005",61,"Yes"
"D840710",29,"Yes"
"C37582",84,"Yes"
"S59586",30,"No"
"Z16192",41,"Yes"
"C533700",77,"No"
"P82698",28,"No"
"X577275",84,"Yes"
"Q857934",77,"Yes"
"W815471",86,"No"
"Z514718",63,"Yes"
"M144568",69,"Yes"
"V366783",67,"No"
"Q190990",21,"Yes"
"O326088",48,"No"
"A300601",76,"No"
"V630491",21,"Yes"
"B469043",24,"Yes"
"P530226",77,"Yes"
"Y178063",53,"No"
"W674486",34,"Yes"
"A991604",58,"No"
"Q924752",33,"Yes"
"P576478",60,"Yes"
"U495259",56,"Yes"
"T114413",48,"Yes"
"N969918",62,"Yes"
"C726077",61,"No"
"E370463",37,"No"
"B803995",89,"No"
"I139966",68,"Yes"
"M750521",82,"No"
"R75508",41,"No"
"A871046",54,"No"
"O962208",36,"No"
"Q170446",36,"Yes"
"M144232",65,"No"
"D229153",25,"No"
"D953868",53,"No"
"W453254",31,"No"
"W204997",63,"No"
"E77227",85,"Yes"
"F504193",74,"Yes"
"E941116",43,"No"
"L403049",35,"No"
"Q461091",82,"No"
"Z357278",86,"No"
"S422197",60,"No"
"C647303",56,"No"
"K619026",58,"No"
"V409169",60,"Yes"
"N695754",36,"No"
"G798762",20,"No"
"W705014",64,"Yes"
"Y93277",55,"No"
"V155685",85,"No"
"O263182",18,"No"
"U338809",19,"No"
"G569062",59,"No"
"Y803084",32,"No"
"T207990",29,"No"
"W488390",83,"Yes"
"F153748",41,"No"
"Z188926",69,"No"
"J947579",30,"No"
"I175937",25,"No"
"F18401",66,"No"
"X584197",83,"No"
"C643455",27,"No"
"J327417",89,"No"
"J622447",39,"Yes"
"A948573",42,"Yes"
"T195574",54,"Yes"
"S88773",64,"Yes"
"W817328",53,"Yes"
"K154214",51,"No"
"S952354",55,"No"
"T474901",48,"Yes"
"R243729",26,"Yes"
"G480012",72,"No"
"F180372",19,"No"
"X130405",18,"No"
"T470172",38,"No"
"S907944",24,"No"
"W375700",30,"No"
"N516432",20,"Yes"
"D561564",87,"No"
"H802305",38,"Yes"
"G752725",42,"No"
"Z742463",51,"Yes"
"F571515",89,"Yes"
"P143248",58,"No"
"N466112",60,"Yes"
"U616070",61,"No"
"D138886",48,"No"
"X449851",86,"Yes"
"Z818750",82,"No"
"T788611",42,"Yes"
"F185505",53,"Yes"
"F780524",35,"No"
"Z53820",53,"No"
"P478450",73,"Yes"
"T81402",49,"Yes"
"K958078",70,"No"
"K534632",55,"No"
"Z995043",85,"No"
"J259851",30,"Yes"
"E994144",83,"Yes"
"F363929",69,"Yes"
"D533301",32,"No"
"N404807",31,"No"
"R29520",48,"Yes"
"P01863",32,"Yes"
"I301776",81,"No"
"Y908340",27,"Yes"
"B94067",62,"Yes"
"O995027",69,"No"
"R468320",34,"Yes"
"F288388",87,"No"
"X181596",24,"No"
"P822042",21,"No"
"S129672",67,"No"
"B507395",29,"No"
"J988002",18,"No"
"D223410",46,"No"
"A301811",59,"No"
"K720086",88,"Yes"
"J480465",89,"Yes"
"M385259",68,"Yes"
"W757111",36,"Yes"
"G320395",18,"Yes"
"L683375",30,"No"
"M686165",23,"Yes"
"L599723",55,"No"
"L844920",29,"No"
"Y247087",83,"No"
"Q348067",44,"No"
"E390384",77,"No"
"Z888971",31,"No"
"U369695",36,"Yes"
"Q248113",63,"Yes"
"Y934084",30,"No"
"C618119",66,"Yes"
"U736444",24,"No"
"M275292",76,"No"
"V599639",69,"No"
"R269337",59,"Yes"
"Q925183",83,"No"
"B894308",82,"Yes"
"J219576",37,"No"
"K284366",64,"No"
"V384695",28,"No"
"S697564",23,"No"
"V601914",43,"No"
"J280246",29,"Yes"
"W477705",58,"Yes"
"K874544",46,"No"
"F132006",89,"No"
"W575617",76,"No"
"L388163",82,"No"
"N21173",74,"Yes"
"J422302",83,"Yes"
"S749342",38,"Yes"
"Z974546",69,"No"
"Z929463",76,"No"
"H875358",71,"No"
"L469539",32,"No"
"K516166",66,"No"
"C615849",82,"Yes"
"D73867",43,"No"
"H251041",45,"No"
"J541237",74,"No"
"K632391",41,"Yes"
"P36822",21,"No"
"Y259434",68,"No"
"A764645",27,"Yes"
"K795552",60,"Yes"
"T638317",53,"Yes"
"L695141",55,"No"
"X696049",51,"No"
"U99057",61,"Yes"
"R941342",53,"No"
"Z232087",51,"No"
"S342275",37,"Yes"
"Z962291",63,"No"
"C383896",44,"Yes"
"H687284",63,"No"
"X605163",54,"No"
"U724245",76,"No"
"C637798",64,"Yes"
"Q531994",70,"No"
"K901994",41,"No"
"E813683",58,"Yes"
"L219105",55,"No"
"H908247",31,"No"
"J588514",44,"No"
"V483573",78,"Yes"
"P359684",86,"No"
"S217877",50,"Yes"
"G280276",88,"Yes"
"H765008",53,"No"
"A79548",67,"No"
"Y50015",67,"No"
"E444344",26,"Yes"
"N392260",80,"Yes"
"A767144",58,"No"
"N761090",29,"Yes"
"J636797",19,"No"
"F236627",34,"No"
"Z18210",81,"No"
"B959713",65,"Yes"
"X503544",73,"Yes"
"J32230",75,"Yes"
"V163590",67,"Yes"
"K918324",29,"No"
"O342390",56,"Yes"
"R194134",73,"Yes"
"S580963",46,"No"
"A822901",38,"Yes"
"C09877",77,"No"
"S95379",23,"No"
"S459186",79,"No"
"F466108",68,"No"
"S542395",41,"No"
"M474053",43,"Yes"
"F873880",66,"No"
"P294249",28,"No"
"B651452",23,"Yes"
"Y304175",32,"Yes"
"P172027",46,"No"
"I229526",87,"Yes"
"I50381",67,"Yes"
"B961799",24,"No"
"L686238",33,"No"
"I137232",79,"No"
"C632765",63,"No"
"O597847",73,"No"
"J108460",21,"No"
"M68775",43,"No"
"Q901861",44,"Yes"
"Y380824",48,"No"
"S144940",42,"Yes"
"V837342",31,"Yes"
"M639958",21,"No"
"Y778987",56,"Yes"
"S421624",68,"No"
"T675703",20,"No"
"X555613",19,"Yes"
"G213314",27,"Yes"
"A31278",53,"No"
"F721899",58,"No"
"S121250",58,"Yes"
"C843272",21,"Yes"
"N471252",87,"Yes"
"R938984",33,"Yes"
"Z272227",27,"No"
"R282758",18,"No"
"K966365",30,"No"
"W295340",80,"No"
"L10778",49,"Yes"
"M645601",76,"No"
"T913744",47,"Yes"
"M782473",31,"No"
"H220560",62,"Yes"
"C451458",59,"Yes"
"H671131",62,"Yes"
"V210365",35,"No"
"F97446",89,"Yes"
"Q346035",28,"No"
"O472020",25,"Yes"
"O285068",23,"No"
"A166320",19,"Yes"
"L817058",31,"No"
"N251690",33,"Yes"
"O463456",62,"No"
"K568524",55,"No"
"Y472740",29,"No"
"Q690485",87,"Yes"
"Q980177",62,"Yes"
"G581987",28,"No"
"D404489",75,"No"
"U456991",60,"Yes"
"J466016",60,"Yes"
"O362996",32,"Yes"
"S377705",43,"Yes"
"M662759",46,"No"
"F520630",83,"No"
"C612366",38,"No"
"V251779",20,"Yes"
"Z129927",33,"Yes"
"V378021",89,"Yes"
"O599935",76,"No"
"E970987",33,"No"
"Y470985",34,"No"
"M255421",67,"No"
"G28056",18,"Yes"
"I124834",32,"Yes"
"V710840",64,"Yes"
"D793723",74,"No"
"P494811",48,"No"
"O907259",31,"Yes"
"C960158",54,"No"
"U391073",69,"No"
"I941154",58,"No"
"C432978",64,"Yes"
"J155263",18,"No"
"S418516",89,"Yes"
"H825420",19,"No"
"A551693",40,"No"
"G278278",47,"No"
"P861065",34,"No"
"T679908",34,"No"
"Q831079",30,"No"
"K544594",78,"No"
"V535088",54,"No"
"I636534",42,"No"
"E620176",48,"No"
"N523061",68,"Yes"
"B713028",34,"No"
"T09250",88,"No"
"K453467",28,"No"
"D01059",28,"Yes"
"X295143",28,"No"
"Z41986",23,"No"
"C913229",77,"No"
"I677834",23,"No"
"A420422",56,"No"
"Q820393",82,"Yes"
"P342661",81,"No"
"U454955",44,"Yes"
"H593898",21,"Yes"
"D292409",74,"Yes"
"D46478",85,"No"
"L174354",61,"No"
"I08065",39,"No"
"B371130",32,"No"
"T268070",56,"Yes"
"E387250",59,"No"
"S788823",80,"Yes"
"E709997",68,"Yes"
"Q624270",48,"No"
"I299891",55,"No"
"V418789",38,"Yes"
"D501659",86,"Yes"
"T948793",69,"No"
"N315696",31,"No"
"C79053",24,"Yes"
"J158737",77,"No"
"C454715",70,"Yes"
"W142484",32,"No"
"Y53879",36,"Yes"
"Q795879",46,"Yes"
"R38090",53,"No"
"V77948",88,"No"
"W597851",46,"Yes"
"C973588",77,"No"
"O911146",54,"No"
"S471248",85,"Yes"
"W247162",44,"Yes"
"B619070",19,"Yes"
"O955596",70,"Yes"
"V650308",65,"No"
"P677744",65,"No"
"A874816",48,"No"
"H969768",82,"No"
"W131371",30,"No"
"H497688",53,"Yes"
"S32894",82,"No"
"Q563541",18,"Yes"
"V217092",80,"Yes"
"L565413",24,"Yes"
"B492262",53,"No"
"Y89975",88,"Yes"
"F880256",52,"No"
"L947354",75,"No"
"G557255",37,"No"
"E136064",30,"No"
"Y199742",60,"Yes"
"D77080",81,"No"
"O264379",78,"Yes"
"X423883",63,"No"
"N602492",74,"No"
"F442521",52,"No"
"P141322",26,"No"
"T739616",66,"No"
"B538877",74,"No"
"F393894",47,"Yes"
"L659263",83,"Yes"
"D320942",50,"No"
"Z842961",82,"No"
"N202401",75,"Yes"
"H962925",54,"No"
"Z112130",33,"Yes"
"Z498147",89,"No"
"O791333",49,"Yes"
"G20890",70,"Yes"
"Z282127",73,"Yes"
"X801505",35,"Yes"
"V615120",47,"Yes"
"F963099",24,"No"
"T543193",65,"No"
"X60813",48,"Yes"
"Y724513",63,"No"
"Q940232",25,"No"
"A978012",37,"No"
"W60561",49,"No"
"P930411",88,"No"
"G837666",42,"Yes"
"H457208",32,"Yes"
"M890549",35,"Yes"
"Z157225",64,"No"
"Y408921",26,"No"
"N508508",67,"No"
"G610690",68,"No"
"Z122411",63,"No"
"E563177",20,"Yes"
"H126929",20,"No"
"U172635",21,"No"
"T885359",75,"No"
"M384015",45,"Yes"
"T590399",84,"No"
"Y236434",53,"Yes"
"B250093",81,"Yes"
"Q18721",47,"No"
"P214554",77,"Yes"
"U350920",82,"Yes"
"U721721",42,"No"
"K255778",69,"No"
"T849288",47,"No"
"L556964",24,"Yes"
"I459228",50,"No"
"I895720",60,"Yes"
"U840079",46,"Yes"
"Z749357",80,"No"
"X915412",74,"No"
"E782376",22,"Yes"
"A553843",51,"No"
"E96218",57,"Yes"
"N621695",39,"Yes"
"V52316",76,"No"
"M492061",27,"Yes"
"H942511",61,"Yes"
"E159151",24,"No"
"X823269",49,"Yes"
"I983678",57,"No"
"P376206",46,"No"
"U829331",68,"No"
"E926112",44,"No"
"A643000",38,"No"
"B20759",23,"Yes"
"E379654",25,"Yes"
"O341537",48,"No"
"Q326191",40,"No"
"O329801",59,"No"
"M517236",21,"No"
"O877559",47,"No"
"J869207",51,"Yes"
"R640991",51,"No"
"H375394",20,"Yes"
"E827525",35,"Yes"
"P560448",36,"No"
"K934981",77,"No"
"P230270",82,"No"
"P449294",51,"Yes"
"T374120",42,"No"
"Y599608",31,"Yes"
"P779168",45,"No"
"P720243",54,"No"
"V595168",79,"Yes"
"J752284",19,"Yes"
"O543653",31,"No"
"J342818",24,"No"
"Y249104",67,"No"
"X244616",43,"No"
"F58625",89,"No"
"D753480",37,"Yes"
"K868042",69,"No"
"L730499",46,"No"
"Z622003",30,"No"
"F619747",72,"No"
"J195170",73,"No"
"W909758",75,"No"
"H682238",74,"Yes"
"J22125",42,"Yes"
"R302272",85,"No"
"U208456",41,"Yes"
"T191927",37,"Yes"
"G671583",75,"Yes"
"U989317",23,"No"
"G879941",60,"Yes"
"E231605",41,"No"
"X261372",25,"Yes"
"D684561",34,"Yes"
"I383186",76,"No"
"X584915",18,"No"
"G944376",84,"No"
"W283898",46,"Yes"
"X738766",25,"No"
"G198481",43,"No"
"R02060",75,"Yes"
"Z883605",35,"Yes"
"L942140",41,"No"
"H427572",19,"Yes"
"J968084",62,"Yes"
"I484414",31,"No"
"I347202",82,"No"
"T629485",35,"Yes"
"F882723",88,"No"
"Y448055",69,"No"
"K218096",55,"Yes"
"M251973",44,"No"
"F557338",63,"No"
"X162805",25,"Yes"
"U879145",73,"Yes"
"O763342",42,"No"
"Z480141",71,"No"
"Z110095",40,"No"
"D774087",78,"No"
"I12222",29,"No"
"Y870899",78,"No"
"J622479",74,"No"
"F105245",67,"No"
"Q917876",34,"Yes"
"W41017",79,"No"
"V777418",77,"No"
"A325803",68,"No"
"U460373",80,"No"
"O166280",88,"Yes"
"E756084",54,"Yes"
"U148916",76,"No"
"H315988",77,"No"
"I621118",27,"Yes"
"Z90204",76,"No"
"B920374",23,"No"
"S989250",69,"Yes"
"Z311558",80,"No"
"C290203",57,"Yes"
"E130506",55,"No"
"Q348233",57,"Yes"
"B15517",53,"No"
"D663524",77,"No"
"Z700653",73,"Yes"
"T647451",50,"No"
"L53054",84,"Yes"
"U103667",44,"Yes"
"L702595",65,"No"
"I504473",33,"No"
"U578094",50,"Yes"
"G412206",48,"Yes"
"P767618",69,"Yes"
"V125585",78,"No"
"H10521",63,"Yes"
"V313460",22,"No"
"T509086",42,"Yes"
"V686523",27,"Yes"
"S22771",41,"Yes"
"V334127",68,"Yes"
"V596931",51,"No"
"Z710444",59,"Yes"
"W435309",68,"No"
"W926430",23,"No"
"N171241",81,"Yes"
"Z867523",43,"No"
"F799896",24,"No"
"O970720",42,"No"
"D87615",39,"Yes"
"M651862",82,"No"
"M429173",79,"No"
"F98604",46,"No"
"L809272",58,"No"
"J575074",55,"No"
"G954666",79,"No"
"V642036",23,"Yes"
"I951273",48,"No"
"V856441",89,"Yes"
"J586826",41,"Yes"
"Z784446",84,"Yes"
"W827689",72,"No"
"Q706777",55,"No"
"P139155",68,"No"
"P125179",67,"No"
"J340075",70,"Yes"
"K54633",88,"Yes"
"H452286",81,"Yes"
"L246688",43,"Yes"
"R711733",52,"Yes"
"E641527",66,"No"
"Y510046",73,"No"
"T764835",65,"No"
"H738392",61,"Yes"
"P748671",84,"No"
"R490596",42,"No"
"S433497",61,"Yes"
"O928853",79,"No"
"C276698",20,"No"
"A995277",84,"No"
"P651146",32,"Yes"
"N190581",57,"Yes"
"Z596629",30,"No"
"E772877",32,"No"
"H759440",81,"Yes"
"Z04690",19,"No"
"V300263",30,"No"
"D150042",21,"No"
"V600500",49,"No"
"V137712",60,"No"
"K787280",32,"Yes"
"T19437",84,"No"
"K917356",35,"Yes"
"E386213",20,"No"
"E450349",35,"Yes"
"O70963",40,"Yes"
"X87865",62,"Yes"
"T390187",21,"Yes"
"R703450",78,"No"
"P845623",22,"No"
"G861521",63,"No"
"Z409213",24,"No"
"I542093",52,"No"
"V598235",49,"No"
"Y998673",61,"No"
"X542220",49,"No"
"R962213",67,"No"
"M750817",24,"No"
"P209261",48,"No"
"T726800",74,"No"
"Z24001",36,"No"
"K167525",56,"Yes"
"S418962",70,"Yes"
"L533388",37,"Yes"
"Y251641",33,"No"
"E753547",66,"No"
"U833919",65,"Yes"
"D725603",21,"No"
"T11756",39,"No"
"M141263",52,"Yes"
"Y702883",82,"No"
"K392319",72,"Yes"
"N600579",76,"Yes"
"U102287",55,"No"
"F270670",28,"No"
"Q698456",34,"Yes"
"I75439",74,"Yes"
"P558309",81,"Yes"
"Q921359",61,"Yes"
"Y498839",39,"Yes"
"U174484",18,"No"
"P242293",78,"No"
"H510824",51,"No"
"G975600",22,"Yes"
"P396177",72,"No"
"Q246510",83,"No"
"Z435629",70,"Yes"
"Y482814",80,"No"
"I880026",69,"No"
"X545968",34,"No"
"T302615",38,"Yes"
"L296155",72,"No"
"P569056",45,"No"
"R931562",83,"No"
"R22735",88,"No"
"H131682",30,"No"
"Y916459",36,"Yes"
"E943977",67,"No"
"D46232",37,"Yes"
"Z210341",67,"No"
"E643429",32,"Yes"
"U207175",40,"No"
"G294682",84,"Yes"
"F38173",66,"No"
"C621959",79,"No"
"W269029",85,"No"
"F149086",36,"Yes"
"E404310",44,"Yes"
"S291778",30,"No"
"E448287",27,"No"
"C137438",68,"No"
"L32467",62,"Yes"
"L663344",38,"No"
"W682255",31,"Yes"
"R370396",38,"No"
"R895680",54,"No"
"W151148",84,"No"
"Q550105",67,"Yes"
"H33347",52,"No"
"G505754",74,"Yes"
"X31491",71,"Yes"
"K300646",76,"Yes"
"T465359",55,"No"
"I325199",27,"No"
"S795871",88,"No"
"S376125",25,"Yes"
"U418693",85,"No"
"B406551",52,"No"
"X732952",78,"No"
"A647291",68,"No"
"Y605585",69,"Yes"
"P497869",55,"No"
"X285403",24,"Yes"
"Q644455",58,"Yes"
"O347979",46,"No"
"Y113488",87,"Yes"
"B442664",35,"No"
"F390846",42,"No"
"J584243",27,"No"
"H773690",71,"Yes"
"C534801",56,"No"
"Z462095",80,"No"
"C744511",63,"Yes"
"T997038",80,"Yes"
"A651095",25,"No"
"E542197",23,"Yes"
"V977643",39,"Yes"
"W25766",78,"No"
"L804972",53,"No"
"M959689",66,"Yes"
"R800834",27,"No"
"C690204",39,"No"
"L698060",22,"No"
"C984974",36,"No"
"Z866570",51,"No"
"K231582",34,"Yes"
"O551817",59,"Yes"
"I226062",56,"No"
"Y999795",34,"Yes"
"F559922",43,"Yes"
"S316458",61,"No"
"B677068",53,"No"
"A67068",23,"No"
"P532607",42,"Yes"
"K935491",70,"Yes"
"C555531",37,"Yes"
"L417231",63,"Yes"
"N681983",69,"No"
"O392580",62,"No"
"X172041",55,"Yes"
"O587608",85,"Yes"
"K548677",61,"Yes"
"E305140",57,"Yes"
"D481847",75,"No"
"Y505439",64,"Yes"
"N161747",46,"No"
"E135976",51,"Yes"
"G868055",33,"No"
"O877070",44,"Yes"
"R241100",60,"No"
"T885233",19,"No"
"B146281",81,"No"
"X345073",54,"No"
"U638010",24,"No"
"X45899",29,"No"
"V922402",67,"Yes"
"H838222",60,"Yes"
"E819146",66,"No"
"N297112",56,"No"
"K415852",78,"Yes"
"K320034",86,"No"
"Y984783",54,"No"
"D603676",76,"No"
"K945329",46,"No"
"G939750",65,"No"
"M874750",79,"No"
"B229362",69,"Yes"
"J345464",30,"Yes"
"J468895",53,"Yes"
"Y309014",82,"Yes"
"E674988",61,"Yes"
"V866352",27,"No"
"B59804",86,"No"
"M465754",34,"Yes"
"T57126",53,"Yes"
"A723309",73,"No"
"R639888",59,"Yes"
"E967128",78,"No"
"Z262787",78,"No"
"S18718",61,"No"
"C601774",52,"No"
"Z29904",26,"Yes"
"Z352036",45,"Yes"
"X447899",40,"Yes"
"P315303",20,"No"
"A155369",88,"No"
"N247196",59,"No"
"M176813",36,"Yes"
"B584686",22,"No"
"W530793",75,"No"
"V885983",70,"No"
"Q831134",79,"Yes"
"O964713",35,"Yes"
"V211448",75,"No"
"B813452",62,"No"
"J972903",37,"Yes"
"M706056",20,"No"
"Y63249",46,"Yes"
"U398073",79,"Yes"
"K685277",54,"Yes"
"X165506",52,"No"
"K768596",39,"No"
"S981572",82,"No"
"E43241",49,"No"
"Q731114",43,"Yes"
"G578584",60,"No"
"S250340",60,"Yes"
"K483384",50,"Yes"
"T989731",80,"No"
"D736184",62,"No"
"V766311",73,"No"
"U195458",49,"No"
"J629804",26,"No"
"U746779",44,"No"
"I300822",32,"No"
"W662241",39,"No"
"C830851",45,"No"
"A223123",75,"Yes"
"L212558",46,"No"
"N805051",44,"No"
"A471140",73,"Yes"
"C910095",33,"No"
"K183807",23,"Yes"
"H393650",85,"No"
"T234307",76,"Yes"
"Z405442",35,"Yes"
"I250569",75,"No"
"R659226",52,"No"
"W312206",57,"No"
"M337097",70,"Yes"
"A516439",20,"No"
"B419356",82,"Yes"
"U625153",46,"No"
"J554905",26,"Yes"
"Z259100",24,"Yes"
"Z376201",41,"No"
"Z61025",48,"No"
"V915324",53,"No"
"T341088",19,"No"
"N620346",45,"No"
"P198173",80,"No"
"K962315",87,"No"
"H712105",41,"Yes"
"F456395",37,"No"
"P834833",30,"Yes"
"G45989",84,"No"
"U862685",61,"Yes"
"F28689",72,"No"
"D429172",40,"No"
"J420961",58,"Yes"
"V207992",84,"Yes"
"C941408",54,"No"
"X923330",83,"No"
"Y567471",21,"Yes"
"R246702",27,"No"
"Q65833",74,"No"
"K989845",20,"No"
"K175026",34,"No"
"X83659",21,"Yes"
"J787685",47,"No"
"B738725",56,"Yes"
"I887277",50,"No"
"S796673",79,"Yes"
"D130964",35,"No"
"E875593",80,"No"
"U593443",30,"No"
"F763031",36,"No"
"J838241",28,"No"
"A166877",88,"Yes"
"J348423",68,"Yes"
"D366186",34,"No"
"A764334",85,"Yes"
"F515768",33,"No"
"X658080",72,"Yes"
"U449322",86,"No"
"N385296",61,"No"
"I928058",38,"No"
"A362559",74,"No"
"O76955",51,"No"
"U887076",63,"No"
"H906819",50,"Yes"
"D40159",65,"Yes"
"J341138",29,"No"
"X671633",86,"No"
"N739983",76,"No"
"I536159",28,"Yes"
"A544408",88,"No"
"L628548",79,"No"
"W370920",55,"Yes"
"X581120",37,"Yes"
"Z271244",64,"No"
"Q408580",52,"No"
"M667303",31,"Yes"
"T939239",34,"Yes"
"B689525",21,"No"
"X809326",55,"Yes"
"C304454",61,"No"
"X189820",60,"No"
"Z874007",49,"No"
"P915334",70,"No"
"M115442",22,"Yes"
"A97903",26,"Yes"
"V556375",35,"Yes"
"P849493",44,"Yes"
"L877029",77,"No"
"O156883",43,"Yes"
"T240001",42,"No"
"Z809322",77,"No"
"K915391",37,"Yes"
"P842540",25,"No"
"T508881",58,"Yes"
"Q166427",32,"No"
"D455065",85,"No"
"K830298",22,"No"
"X682774",71,"No"
"D998975",23,"No"
"T45538",62,"Yes"
"D557600",84,"Yes"
"L456266",32,"Yes"
"H628307",81,"No"
"O686657",26,"Yes"
"C859659",63,"No"
"O257034",66,"No"
"O974496",64,"Yes"
"R213587",65,"No"
"Y563908",21,"No"
"L933769",87,"No"
"M314123",66,"No"
"U489831",61,"Yes"
"K170633",37,"No"
"R389257",67,"No"
"A472924",60,"No"
"V91941",71,"No"
"G793552",61,"Yes"
"M106741",65,"Yes"
"E476561",66,"No"
"P488779",64,"No"
"W133136",83,"Yes"
"G753886",51,"Yes"
"W100046",49,"Yes"
"Y558408",54,"Yes"
"G670932",44,"No"
"M366659",46,"Yes"
"L628907",51,"Yes"
"T972795",30,"No"
"T30297",61,"No"
"L263294",72,"Yes"
"Z05770",32,"Yes"
"P351495",81,"No"
"E716533",87,"No"
"T137854",68,"No"
"F544673",27,"No"
"C672333",55,"No"
"M979438",21,"No"
"T208157",39,"No"
"Z624049",73,"No"
"T908779",19,"No"
"U364727",36,"Yes"
"U741276",31,"No"
"A258709",58,"Yes"
"D989861",25,"No"
"R195318",44,"No"
"H463610",31,"No"
"T186422",46,"No"
"R896555",81,"No"
"V930652",22,"Yes"
"L200304",62,"No"
"D32957",71,"Yes"
"G72246",70,"No"
"P883191",51,"No"
"H850011",24,"No"
"H620090",32,"No"
"N865646",83,"No"
"G824974",45,"No"
"Q369666",37,"No"
"M220404",37,"No"
"Y475968",84,"No"
"A581416",58,"No"
"T601214",58,"Yes"
"Q705427",85,"Yes"
"G161967",66,"No"
"B847382",80,"Yes"
"B346362",26,"No"
"Z629991",74,"No"
"H16644",82,"Yes"
"X83894",50,"No"
"K350921",34,"No"
"Q920054",58,"No"
"P81280",36,"Yes"
"R68561",89,"No"
"D553284",33,"Yes"
"N729901",48,"No"
"F413995",71,"No"
"I728035",66,"No"
"F582818",67,"No"
"H794689",33,"No"
"W814496",77,"No"
"E765230",38,"No"
"I858836",69,"No"
"F530804",60,"No"
"U870891",53,"No"
"H672869",75,"No"
"J153143",26,"No"
"W516360",80,"No"
"A332968",35,"Yes"
"S510707",79,"No"
"Z757915",43,"Yes"
"V867114",65,"Yes"
"M518074",58,"No"
"Z32837",31,"No"
"T489977",49,"No"
"W987684",33,"Yes"
"S767854",84,"Yes"
"O930073",48,"No"
"B739624",64,"Yes"
"H118911",29,"No"
"I890523",28,"Yes"
"C406267",32,"No"
"V877781",65,"No"
"D924816",31,"Yes"
"E869766",34,"Yes"
"F296062",86,"No"
"Z131585",70,"No"
"S170981",40,"Yes"
"D349937",49,"Yes"
"E486950",31,"No"
"W640527",53,"Yes"
"X778990",74,"Yes"
"Q420732",30,"No"
"E208886",41,"No"
"R409216",52,"No"
"I693169",19,"No"
"H466983",40,"No"
"J195719",48,"No"
"A289117",38,"No"
"S564416",48,"Yes"
"R301897",63,"No"
"R98590",26,"Yes"
"X860508",47,"No"
"F573675",18,"No"
"Y603112",60,"No"
"J547555",63,"No"
"W207292",62,"No"
"X342513",82,"No"
"T156561",85,"No"
"Y373474",50,"Yes"
"B740110",49,"Yes"
"L916940",64,"No"
"Q87351",36,"No"
"N139131",28,"Yes"
"Q491662",71,"No"
"S631135",30,"No"
"S225870",89,"No"
"B661586",52,"No"
"C486534",89,"No"
"T85540",26,"No"
"Q06720",46,"Yes"
"G999732",82,"No"
"T54891",31,"Yes"
"J966666",32,"Yes"
"G299299",89,"Yes"
"Q804547",41,"No"
"M593222",83,"Yes"
"Y827249",24,"Yes"
"J237221",21,"Yes"
"Y368648",28,"No"
"K269027",68,"No"
"H825808",64,"Yes"
"Q958555",56,"No"
"O774002",72,"Yes"
"H382978",21,"Yes"
"W317275",46,"Yes"
"Z23329",80,"No"
"T636629",30,"No"
"L253253",76,"No"
"X106044",26,"No"
"N565761",82,"No"
"S740171",37,"Yes"
"W782763",26,"No"
"B93818",28,"Yes"
"T90050",65,"No"
"W52042",64,"No"
